PARTNER,MONTH,GENRE,TITLE,MINUTES WATCHED,VIEWS,
B,MONTH 1,JD,524003,20884.59825,548,
B,MONTH 5,JD,659412,20881.6899,823,
B,MONTH 4,JD,550248,20870.4502,703,
B,MONTH 1,JD,544970,20809.64913,580,
B,MONTH 7,JD,378594,20798.08047,565,
B,MONTH 1,JD,468500,20783.1661,590,
B,MONTH 6,JD,956586,20779.64028,400,
B,MONTH 3,JD,327013,20774.72345,1308,
B,MONTH 5,JD,621830,20768.55812,693,
B,MONTH 5,JD,953443,20763.88832,560,
B,MONTH 4,JD,946333,20721.67498,585,
B,MONTH 3,JD,812665,20695.57015,376,
B,MONTH 4,JD,590775,20642.92047,873,
B,MONTH 7,JD,328032,20639.2286,500,
B,MONTH 4,JD,330342,20630.1851,550,
B,MONTH 5,JD,956586,20624.41472,426,
B,MONTH 7,JD,164137,20603.87752,600,
B,MONTH 4,JD,284103,20584.29158,504,
B,MONTH 5,JD,385285,20571.58992,527,
B,MONTH 6,JD,979833,20530.86673,415,
B,MONTH 2,JD,458743,20501.58717,453,
B,MONTH 3,JD,550248,20471.7574,650,
B,MONTH 4,JD,843346,20453.48855,521,
B,MONTH 7,JD,489541,20448.5956,949,
B,MONTH 1,JD,533801,20447.29545,502,
B,MONTH 1,JD,707358,20435.92308,652,
B,MONTH 5,JD,424835,20426.68395,664,
B,MONTH 2,JD,260065,20412.2076,740,
B,MONTH 2,JD,330641,20411.1919,517,
B,MONTH 6,JD,574726,20402.302,320,
B,MONTH 1,JD,884441,20357.55885,518,
B,MONTH 2,JD,468500,20341.30673,651,
B,MONTH 2,JD,814566,20324.50142,604,
B,MONTH 3,JD,631165,20298.17133,642,
B,MONTH 4,JD,621830,20291.34273,736,
B,MONTH 7,JD,573428,20288.98407,515,
B,MONTH 5,JD,169686,20219.70282,1022,
B,MONTH 1,JD,780696,20164.19475,475,
B,MONTH 4,JD,979833,20158.0451,474,
B,MONTH 1,JD,812665,20150.7826,382,
B,MONTH 7,JD,814566,20113.58953,654,
B,MONTH 5,JD,897731,20106.42502,483,
B,MONTH 5,JD,549449,20090.18488,557,
B,MONTH 4,JD,321688,20078.89477,811,
B,MONTH 6,JD,232554,20069.41023,471,
B,MONTH 1,JD,204396,20041.27233,1292,
B,MONTH 3,JD,722908,20029.18345,523,
B,MONTH 4,JD,573428,20008.64615,440,
B,MONTH 4,JD,947410,19995.82112,486,
B,MONTH 3,JD,659412,19974.71412,769,
B,MONTH 5,JD,806499,19926.62182,356,
B,MONTH 7,JD,343394,19920.18637,520,
B,MONTH 6,JD,164137,19869.31598,576,
B,MONTH 3,JD,694384,19851.64363,620,
B,MONTH 5,JD,803245,19820.92965,419,
B,MONTH 7,JD,232554,19809.33447,514,
B,MONTH 6,JD,292744,19805.58343,596,
B,MONTH 1,JD,689096,19794.11993,553,
B,MONTH 7,JD,343481,19782.98802,477,
B,MONTH 6,JD,681896,19755.88838,426,
B,MONTH 2,JD,812665,19753.90243,370,
B,MONTH 6,JD,624175,19737.50582,581,
B,MONTH 2,JD,549449,19706.90892,489,
B,MONTH 4,JD,309948,19692.91177,609,
B,MONTH 7,JD,681896,19684.5675,425,
B,MONTH 7,JD,651625,19677.59548,1632,
B,MONTH 1,JD,370075,19675.3486,1447,
B,MONTH 7,JD,331109,19667.77925,2101,
B,MONTH 7,JD,216320,19638.3438,291,
B,MONTH 5,JD,969804,19606.59487,1216,
B,MONTH 2,JD,309948,19599.58348,619,
B,MONTH 1,JD,844316,19548.28287,621,
B,MONTH 3,JD,584728,19535.9904,635,
B,MONTH 7,JD,330342,19527.30167,520,
B,MONTH 6,JD,631165,19517.41483,601,
B,MONTH 1,JD,894589,19504.09038,1012,
B,MONTH 1,JD,951537,19503.35112,298,
B,MONTH 5,JD,273315,19488.7381,341,
B,MONTH 5,JD,179327,19484.31613,459,
B,MONTH 1,JD,814566,19468.07607,611,
B,MONTH 1,JD,703338,19435.68745,556,
B,MONTH 7,JD,319733,19405.47108,578,
B,MONTH 6,JD,319785,19402.46637,632,
B,MONTH 3,JD,590775,19401.92628,930,
B,MONTH 2,JD,214536,19399.58285,762,
B,MONTH 7,JD,141734,19396.94817,959,
B,MONTH 2,JD,590775,19393.3854,862,
B,MONTH 6,JD,330641,19353.62415,537,
B,MONTH 6,JD,330342,19353.54875,532,
B,MONTH 7,JD,284103,19334.24127,542,
B,MONTH 4,JD,149018,19331.06485,1002,
B,MONTH 1,JD,584728,19328.40433,595,
B,MONTH 3,JD,434915,19292.51892,658,
B,MONTH 1,JD,458743,19278.78525,449,
B,MONTH 4,JD,644660,19271.95237,694,
B,MONTH 7,JD,359865,19259.57695,521,
B,MONTH 3,JD,224739,19173.1459,734,
B,MONTH 5,JD,164137,19137.30087,523,
B,MONTH 3,JD,369631,19082.71093,532,
B,MONTH 7,JD,719993,19037.69867,829,
B,MONTH 1,JD,843346,19035.5917,527,
B,MONTH 1,JD,737472,19027.64678,603,
B,MONTH 7,JD,722908,19023.73563,524,
B,MONTH 4,JD,204396,18967.83202,1251,
B,MONTH 4,JD,630964,18964.2926,940,
B,MONTH 5,JD,631165,18957.02548,525,
B,MONTH 1,JD,956586,18940.39863,395,
B,MONTH 4,JD,613149,18925.9322,420,
B,MONTH 4,JD,327013,18917.69667,1199,
B,MONTH 3,JD,458743,18908.61167,452,
B,MONTH 5,JD,343394,18906.24932,510,
B,MONTH 3,JD,548733,18898.38167,688,
B,MONTH 6,JD,420053,18895.64003,553,
B,MONTH 4,JD,543313,18877.68718,772,
B,MONTH 2,JD,169686,18867.3897,955,
B,MONTH 5,JD,402303,18839.67925,389,
B,MONTH 1,JD,250923,18837.30227,705,
B,MONTH 2,JD,370075,18819.55513,1375,
B,MONTH 3,JD,309948,18807.70463,645,
B,MONTH 1,JD,881627,18795.13183,329,
B,MONTH 4,JD,402303,18789.25612,456,
B,MONTH 7,JD,421553,18776.37388,505,
B,MONTH 5,JD,284103,18756.1828,496,
B,MONTH 6,JD,519073,18755.02057,907,
B,MONTH 7,JD,621830,18752.91425,711,
B,MONTH 6,JD,528613,18729.1156,603,
B,MONTH 2,JD,870963,18726.27508,1169,
B,MONTH 3,JD,725246,18707.33882,283,
B,MONTH 2,JD,577068,18705.72243,581,
B,MONTH 5,JD,613149,18705.70155,413,
B,MONTH 6,JD,343394,18697.16285,496,
B,MONTH 6,JD,897731,18695.65522,530,
B,MONTH 3,JD,680138,18671.88345,523,
B,MONTH 4,JD,927507,18656.4925,1167,
B,MONTH 6,JD,141734,18655.39988,945,
B,MONTH 5,JD,335994,18641.0481,372,
B,MONTH 7,JD,427604,18618.83715,536,
B,MONTH 1,JD,444482,18615.3549,489,
B,MONTH 7,JD,528613,18603.88677,590,
B,MONTH 2,JD,533801,18599.73887,519,
B,MONTH 1,JD,961007,18595.46507,725,
B,MONTH 2,JD,951537,18583.66943,325,
B,MONTH 1,JD,300927,18581.22118,498,
B,MONTH 6,JD,374527,18553.0977,482,
B,MONTH 1,JD,164137,18500.27715,533,
B,MONTH 6,JD,573179,18496.55503,553,
B,MONTH 7,JD,891841,18490.15008,521,
B,MONTH 1,JD,327013,18450.012,1196,
B,MONTH 2,JD,164137,18443.42393,591,
B,MONTH 4,JD,500057,18424.4001,644,
B,MONTH 2,JD,918710,18422.88903,404,
B,MONTH 2,JD,946333,18415.62438,490,
B,MONTH 1,JD,631165,18395.54252,570,
B,MONTH 3,JD,468500,18373.98728,604,
B,MONTH 5,JD,554317,18367.79013,471,
B,MONTH 3,JD,927507,18367.59242,1242,
B,MONTH 7,JD,292744,18367.3935,602,
B,MONTH 1,JD,549449,18356.19983,451,
B,MONTH 4,JD,573179,18339.7595,493,
B,MONTH 1,JD,572791,18339.57438,559,
B,MONTH 7,JD,500057,18332.97737,660,
B,MONTH 2,JD,725246,18317.97635,300,
B,MONTH 2,JD,223609,18314.80962,529,
B,MONTH 2,JD,500057,18308.07427,641,
B,MONTH 4,JD,680138,18285.3103,504,
B,MONTH 7,JD,730783,18284.56772,407,
B,MONTH 1,JD,489541,18272.31725,689,
B,MONTH 6,JD,468500,18265.04187,588,
B,MONTH 5,JD,590775,18261.94795,719,
B,MONTH 3,JD,485048,18256.21452,572,
B,MONTH 3,JD,385285,18243.78785,562,
B,MONTH 2,JD,979833,18240.61715,346,
B,MONTH 2,JD,572791,18232.11363,670,
B,MONTH 7,JD,557493,18226.02385,496,
B,MONTH 4,JD,336039,18221.93325,655,
B,MONTH 2,JD,530603,18219.63735,335,
B,MONTH 1,JD,330342,18190.08262,428,
B,MONTH 2,JD,224739,18175.59038,707,
B,MONTH 3,JD,214785,18144.86127,557,
B,MONTH 2,JD,631165,18121.52495,530,
B,MONTH 5,JD,630964,18117.92833,917,
B,MONTH 1,JD,343481,18109.46898,436,
B,MONTH 6,JD,484256,18103.40077,388,
B,MONTH 3,JD,953443,18095.87718,489,
B,MONTH 4,JD,821021,18087.0286,579,
B,MONTH 5,JD,369475,18067.34942,527,
B,MONTH 6,JD,557493,18030.8046,497,
B,MONTH 5,JD,458743,17997.37122,393,
B,MONTH 2,JD,864064,17991.73993,533,
B,MONTH 2,JD,216320,17986.45455,265,
B,MONTH 2,JD,821021,17975.24802,568,
B,MONTH 3,JD,437105,17953.99592,536,
B,MONTH 3,JD,569078,17933.44808,492,
B,MONTH 3,JD,918710,17897.24208,408,
B,MONTH 2,JD,204396,17876.16225,1203,
B,MONTH 2,JD,647988,17861.51785,429,
B,MONTH 4,JD,489541,17858.45618,726,
B,MONTH 4,JD,328032,17848.82727,410,
B,MONTH 5,JD,567026,17842.36525,493,
B,MONTH 2,JD,927507,17820.81695,1075,
B,MONTH 1,JD,947269,17790.0797,403,
B,MONTH 1,JD,309948,17770.13757,604,
B,MONTH 1,JD,343394,17767.93312,442,
B,MONTH 6,JD,149018,17763.16453,955,
B,MONTH 2,JD,573179,17760.33403,502,
B,MONTH 2,JD,961007,17747.08512,772,
B,MONTH 6,JD,300927,17716.33962,489,
B,MONTH 2,JD,645744,17701.19553,663,
B,MONTH 1,JD,927507,17684.80208,1113,
B,MONTH 3,JD,487151,17659.6801,235,
B,MONTH 5,JD,190300,17601.56617,426,
B,MONTH 6,JD,369475,17582.7903,536,
B,MONTH 6,JD,485048,17554.52552,418,
B,MONTH 7,JD,646666,17550.75127,447,
B,MONTH 2,JD,343394,17547.08175,411,
B,MONTH 5,JD,573179,17535.95687,458,
B,MONTH 5,JD,742950,17512.48378,420,
B,MONTH 2,JD,567026,17459.0736,454,
B,MONTH 1,JD,319785,17457.87098,432,
B,MONTH 4,JD,458743,17455.62532,409,
B,MONTH 5,JD,979833,17444.63992,329,
B,MONTH 5,JD,292744,17428.28052,486,
B,MONTH 5,JD,214785,17415.52005,553,
B,MONTH 4,JD,260951,17395.4201,551,
B,MONTH 3,JD,557493,17383.02582,449,
B,MONTH 5,JD,793236,17382.6465,310,
B,MONTH 4,JD,260065,17373.98428,684,
B,MONTH 5,JD,293159,17356.0997,426,
B,MONTH 6,JD,309218,17344.44705,591,
B,MONTH 7,JD,300736,17332.89708,902,
B,MONTH 3,JD,302112,17305.04382,990,
B,MONTH 7,JD,544970,17277.18498,461,
B,MONTH 7,JD,711732,17236.10507,544,
B,MONTH 3,JD,519073,17230.09617,789,
B,MONTH 5,JD,258365,17228.05528,638,
B,MONTH 6,JD,328032,17226.77522,421,
B,MONTH 4,JD,319733,17169.70355,517,
B,MONTH 6,JD,224739,17167.51462,617,
B,MONTH 7,JD,707358,17142.07977,570,
B,MONTH 7,JD,573179,17123.14802,496,
B,MONTH 7,JD,293159,17111.39503,520,
B,MONTH 2,JD,569078,17100.89635,424,
B,MONTH 3,JD,975851,17094.60518,336,
B,MONTH 6,JD,190300,17091.23603,473,
B,MONTH 2,JD,300927,17084.11623,517,
B,MONTH 6,JD,978771,17083.17667,373,
B,MONTH 6,JD,272496,17059.86628,415,
B,MONTH 7,JD,215285,17050.60188,402,
B,MONTH 1,JD,169686,17049.73487,885,
B,MONTH 6,JD,319733,17038.2022,494,
B,MONTH 1,JD,567026,17035.07207,448,
B,MONTH 5,JD,172968,17007.42552,352,
B,MONTH 5,JD,277453,16989.569,508,
B,MONTH 3,JD,172968,16974.72662,405,
B,MONTH 7,JD,420053,16966.34377,509,
B,MONTH 1,JD,500057,16962.51278,639,
B,MONTH 6,JD,750822,16961.09073,486,
B,MONTH 3,JD,331109,16956.51913,1349,
B,MONTH 4,JD,309218,16914.24882,489,
B,MONTH 1,JD,260065,16891.21197,618,
B,MONTH 6,JD,420380,16859.10597,443,
B,MONTH 7,JD,947410,16830.90982,401,
B,MONTH 1,JD,939462,16826.94442,588,
B,MONTH 5,JD,302112,16824.61085,689,
B,MONTH 5,JD,300927,16806.38085,460,
B,MONTH 5,JD,204396,16802.73662,1083,
B,MONTH 1,JD,870963,16793.66357,989,
B,MONTH 6,JD,947410,16777.86048,368,
B,MONTH 6,JD,216320,16766.56877,269,
B,MONTH 3,JD,149018,16765.79692,837,
B,MONTH 6,JD,489541,16764.06232,811,
B,MONTH 6,JD,886604,16759.54528,391,
B,MONTH 4,JD,374527,16758.56988,420,
B,MONTH 4,JD,420053,16744.81792,496,
B,MONTH 5,JD,557493,16744.24622,425,
B,MONTH 4,JD,737472,16722.45233,540,
B,MONTH 7,JD,821021,16708.11755,564,
B,MONTH 6,JD,766122,16689.65743,331,
B,MONTH 2,JD,692480,16687.90212,449,
B,MONTH 7,JD,260951,16685.00957,581,
B,MONTH 6,JD,302112,16679.76418,834,
B,MONTH 2,JD,680138,16674.97248,489,
B,MONTH 2,JD,931768,16670.32917,488,
B,MONTH 7,JD,309218,16661.69983,597,
B,MONTH 5,JD,975851,16656.20692,352,
B,MONTH 7,JD,232172,16640.32228,514,
B,MONTH 6,JD,711732,16632.75967,537,
B,MONTH 3,JD,692480,16632.43922,459,
B,MONTH 2,JD,576728,16631.7726,396,
B,MONTH 6,JD,577068,16605.10155,560,
B,MONTH 3,JD,613149,16599.15543,355,
B,MONTH 5,JD,309218,16589.52475,462,
B,MONTH 7,JD,574726,16563.96103,320,
B,MONTH 2,JD,437105,16563.06103,483,
B,MONTH 1,JD,590775,16561.24903,759,
B,MONTH 3,JD,179327,16539.43278,409,
B,MONTH 2,JD,524003,16538.09223,396,
B,MONTH 6,JD,951537,16505.19897,320,
B,MONTH 4,JD,707358,16498.93913,474,
B,MONTH 7,JD,426189,16489.20958,669,
B,MONTH 7,JD,277453,16478.02437,491,
B,MONTH 4,JD,408104,16477.55203,439,
B,MONTH 4,JD,300927,16459.22297,455,
B,MONTH 5,JD,437105,16439.87512,474,
B,MONTH 4,JD,681896,16430.20245,393,
B,MONTH 6,JD,293159,16417.03445,462,
B,MONTH 7,JD,978771,16408.8659,374,
B,MONTH 5,JD,656050,16406.43517,442,
B,MONTH 4,JD,342268,16404.97057,781,
B,MONTH 5,JD,354911,16403.2139,332,
B,MONTH 1,JD,723301,16395.30867,632,
B,MONTH 2,JD,352693,16383.07758,348,
B,MONTH 3,JD,215285,16377.06125,412,
B,MONTH 3,JD,328032,16372.90893,392,
B,MONTH 6,JD,331109,16368.24142,1988,
B,MONTH 7,JD,172968,16339.55553,375,
B,MONTH 5,JD,939462,16338.40662,491,
B,MONTH 1,JD,950280,16335.56705,744,
B,MONTH 7,JD,224739,16321.98965,768,
B,MONTH 7,JD,196989,16319.7571,897,
B,MONTH 2,JD,719993,16310.6795,662,
B,MONTH 2,JD,947269,16308.09072,365,
B,MONTH 6,JD,324967,16298.2433,398,
B,MONTH 6,JD,359865,16293.19435,440,
B,MONTH 3,JD,374527,16285.47555,373,
B,MONTH 6,JD,692480,16270.10527,488,
B,MONTH 1,JD,426189,16262.68482,660,
B,MONTH 1,JD,324967,16253.08185,324,
B,MONTH 7,JD,352693,16244.84135,353,
B,MONTH 4,JD,992123,16213.62828,438,
B,MONTH 2,JD,427604,16207.88718,447,
B,MONTH 6,JD,821021,16206.43323,529,
B,MONTH 3,JD,343481,16199.10308,410,
B,MONTH 3,JD,897731,16186.591,373,
B,MONTH 1,JD,692480,16174.11275,439,
B,MONTH 5,JD,426189,16165.19353,564,
B,MONTH 2,JD,489541,16161.79578,710,
B,MONTH 3,JD,719993,16155.67315,696,
B,MONTH 4,JD,179327,16149.6569,390,
B,MONTH 3,JD,938820,16147.4758,596,
B,MONTH 3,JD,573428,16079.91838,417,
B,MONTH 5,JD,216617,16073.96573,303,
B,MONTH 6,JD,277453,16055.03072,522,
B,MONTH 4,JD,319785,16051.95993,464,
B,MONTH 3,JD,621830,16044.89235,573,
B,MONTH 1,JD,484455,16023.1064,559,
B,MONTH 1,JD,223609,16022.5571,451,
B,MONTH 1,JD,149018,16022.49272,763,
B,MONTH 3,JD,503877,16004.83178,648,
B,MONTH 4,JD,437105,15988.52755,476,
B,MONTH 1,JD,719993,15982.4875,663,
B,MONTH 5,JD,149018,15972.55075,857,
B,MONTH 6,JD,172968,15968.91388,354,
B,MONTH 7,JD,519073,15966.7234,856,
B,MONTH 4,JD,141734,15964.731,780,
B,MONTH 3,JD,190300,15959.78087,423,
B,MONTH 1,JD,946333,15950.73263,440,
B,MONTH 2,JD,722908,15937.51573,493,
B,MONTH 6,JD,630964,15937.10142,1006,
B,MONTH 1,JD,573428,15937.02472,401,
B,MONTH 6,JD,437105,15923.7519,552,
B,MONTH 6,JD,634957,15922.0354,385,
B,MONTH 5,JD,349654,15916.999,416,
B,MONTH 2,JD,978771,15903.25653,335,
B,MONTH 5,JD,574726,15872.34997,300,
B,MONTH 6,JD,316217,15860.40377,355,
B,MONTH 3,JD,602160,15849.73225,544,
B,MONTH 4,JD,359865,15844.11438,433,
B,MONTH 4,JD,354911,15840.24498,322,
B,MONTH 5,JD,328032,15838.91337,366,
B,MONTH 5,JD,330441,15832.49173,506,
B,MONTH 7,JD,111125,15831.80003,362,
B,MONTH 3,JD,309218,15798.76798,450,
B,MONTH 6,JD,343481,15798.11798,398,
B,MONTH 7,JD,599876,15735.63633,421,
B,MONTH 1,JD,309218,15719.22557,471,
B,MONTH 6,JD,232172,15718.57437,446,
B,MONTH 4,JD,647988,15710.4731,405,
B,MONTH 7,JD,945930,15709.11438,513,
B,MONTH 4,JD,719993,15704.476,579,
B,MONTH 5,JD,374527,15701.50097,407,
B,MONTH 6,JD,260951,15683.57012,595,
B,MONTH 4,JD,141112,15676.7644,280,
B,MONTH 3,JD,141734,15675.70893,805,
B,MONTH 3,JD,292744,15671.0855,465,
B,MONTH 4,JD,624175,15670.9487,357,
B,MONTH 1,JD,214536,15663.07252,596,
B,MONTH 3,JD,573179,15643.00812,468,
B,MONTH 3,JD,947410,15640.62037,323,
B,MONTH 5,JD,725246,15629.52535,294,
B,MONTH 1,JD,328032,15602.58672,343,
B,MONTH 3,JD,651625,15598.151,1343,
B,MONTH 2,JD,938820,15588.97387,565,
B,MONTH 3,JD,574726,15583.80235,293,
B,MONTH 6,JD,752161,15577.3128,343,
B,MONTH 1,JD,978771,15567.74858,385,
B,MONTH 3,JD,426189,15552.46525,597,
B,MONTH 2,JD,374527,15543.4127,352,
B,MONTH 5,JD,359865,15531.21975,452,
B,MONTH 7,JD,319785,15530.74202,455,
B,MONTH 1,JD,284103,15510.51547,440,
B,MONTH 5,JD,327013,15507.3844,1031,
B,MONTH 3,JD,427604,15506.66665,428,
B,MONTH 3,JD,206633,15502.72818,686,
B,MONTH 2,JD,141734,15493.12582,721,
B,MONTH 1,JD,576728,15470.57045,384,
B,MONTH 5,JD,752161,15455.86722,352,
B,MONTH 4,JD,574726,15423.8314,309,
B,MONTH 5,JD,992123,15403.24265,374,
B,MONTH 4,JD,529263,15393.60237,227,
B,MONTH 2,JD,149018,15393.50803,781,
B,MONTH 2,JD,260951,15370.27213,532,
B,MONTH 2,JD,711732,15347.5096,458,
B,MONTH 7,JD,592549,15342.99975,509,
B,MONTH 2,JD,330342,15333.00622,426,
B,MONTH 5,JD,260951,15327.32417,479,
B,MONTH 3,JD,630964,15327.13147,862,
B,MONTH 7,JD,766122,15297.763,368,
B,MONTH 1,JD,713488,15288.9918,626,
B,MONTH 3,JD,958647,15274.51955,465,
B,MONTH 4,JD,549449,15245.51542,404,
B,MONTH 1,JD,659412,15212.49097,638,
B,MONTH 2,JD,196989,15210.84763,759,
B,MONTH 5,JD,681896,15186.49458,379,
B,MONTH 6,JD,745751,15173.7468,532,
B,MONTH 1,JD,918710,15141.41753,298,
B,MONTH 7,JD,505700,15093.45322,463,
B,MONTH 3,JD,204396,15083.11572,1164,
B,MONTH 4,JD,961007,15072.16997,629,
B,MONTH 2,JD,331109,15064.89445,1149,
B,MONTH 5,JD,542606,15064.71812,269,
B,MONTH 1,JD,569078,15057.87125,387,
B,MONTH 7,JD,984243,15032.54028,390,
B,MONTH 1,JD,508247,15023.15317,369,
B,MONTH 1,JD,437105,14993.65297,463,
B,MONTH 7,JD,324967,14978.99022,356,
B,MONTH 3,JD,260065,14972.9029,632,
B,MONTH 2,JD,426189,14956.4139,586,
B,MONTH 3,JD,352693,14951.29682,352,
B,MONTH 5,JD,319733,14951.273,466,
B,MONTH 3,JD,576728,14945.90885,341,
B,MONTH 3,JD,946333,14928.1507,435,
B,MONTH 6,JD,352693,14925.68772,351,
B,MONTH 7,JD,485048,14922.42202,419,
B,MONTH 1,JD,651625,14910.2838,1235,
B,MONTH 3,JD,370075,14909.00685,1113,
B,MONTH 1,JD,621830,14901.02873,549,
B,MONTH 1,JD,730783,14889.92487,282,
B,MONTH 4,JD,293159,14887.28405,414,
B,MONTH 7,JD,415707,14884.03253,730,
B,MONTH 1,JD,979833,14877.24737,322,
B,MONTH 6,JD,567026,14866.74433,433,
B,MONTH 5,JD,343481,14848.29703,342,
B,MONTH 2,JD,190300,14843.5623,429,
B,MONTH 7,JD,385285,14841.3618,454,
B,MONTH 3,JD,260951,14840.4965,492,
B,MONTH 5,JD,307739,14834.94053,951,
B,MONTH 4,JD,196989,14823.8709,729,
B,MONTH 1,JD,408104,14823.60282,416,
B,MONTH 6,JD,674392,14822.92428,483,
B,MONTH 2,JD,319785,14803.5725,489,
B,MONTH 4,JD,426189,14783.17897,573,
B,MONTH 5,JD,628108,14753.3761,444,
B,MONTH 1,JD,975851,14752.49323,336,
B,MONTH 4,JD,711732,14747.21128,448,
B,MONTH 4,JD,978771,14739.83052,322,
B,MONTH 2,JD,659412,14718.60087,623,
B,MONTH 2,JD,651625,14704.77145,1253,
B,MONTH 1,JD,722908,14695.62702,422,
B,MONTH 5,JD,680138,14684.89888,440,
B,MONTH 7,JD,752161,14679.81815,371,
B,MONTH 1,JD,427604,14674.47142,382,
B,MONTH 4,JD,190300,14671.50052,372,
B,MONTH 1,JD,293159,14666.48853,410,
B,MONTH 2,JD,947410,14661.54093,316,
B,MONTH 1,JD,190300,14656.58473,369,
B,MONTH 5,JD,814812,14623.60602,311,
B,MONTH 1,JD,897731,14607.99348,386,
B,MONTH 7,JD,402303,14601.97183,391,
B,MONTH 2,JD,284103,14600.57492,404,
B,MONTH 2,JD,602160,14581.14368,479,
B,MONTH 3,JD,647988,14570.38772,387,
B,MONTH 6,JD,240588,14562.60082,304,
B,MONTH 1,JD,823451,14558.109,522,
B,MONTH 3,JD,330342,14539.72057,410,
B,MONTH 7,JD,814812,14532.10187,341,
B,MONTH 5,JD,991909,14525.2221,401,
B,MONTH 4,JD,415707,14520.47245,723,
B,MONTH 3,JD,284103,14496.42623,407,
B,MONTH 3,JD,979833,14495.64755,301,
B,MONTH 7,JD,349654,14487.56192,348,
B,MONTH 7,JD,515862,14482.64507,508,
B,MONTH 4,JD,224739,14468.39222,623,
B,MONTH 7,JD,684358,14435.9965,360,
B,MONTH 3,JD,992123,14419.44122,353,
B,MONTH 7,JD,928454,14402.29043,820,
B,MONTH 7,JD,567026,14394.37753,479,
B,MONTH 4,JD,258365,14370.84652,573,
B,MONTH 3,JD,258365,14368.97427,551,
B,MONTH 7,JD,128406,14359.71773,1135,
B,MONTH 7,JD,939462,14355.64048,450,
B,MONTH 1,JD,680138,14350.34038,440,
B,MONTH 4,JD,387624,14347.46892,309,
B,MONTH 2,JD,775361,14335.99143,1155,
B,MONTH 3,JD,567026,14335.19752,413,
B,MONTH 7,JD,798305,14325.80327,420,
B,MONTH 7,JD,843126,14319.79955,513,
B,MONTH 2,JD,939462,14297.39677,529,
B,MONTH 4,JD,886604,14276.32908,398,
B,MONTH 3,JD,752161,14259.6338,333,
B,MONTH 3,JD,950280,14243.26637,542,
B,MONTH 1,JD,232554,14243.17975,317,
B,MONTH 2,JD,238608,14242.34145,566,
B,MONTH 3,JD,535836,14241.74095,264,
B,MONTH 5,JD,692480,14218.36437,438,
B,MONTH 1,JD,179327,14211.03522,361,
B,MONTH 4,JD,814812,14205.94652,259,
B,MONTH 3,JD,577068,14200.96772,473,
B,MONTH 3,JD,428167,14197.01438,270,
B,MONTH 3,JD,978771,14158.87185,347,
B,MONTH 2,JD,519073,14155.89453,569,
B,MONTH 7,JD,316217,14148.27215,344,
B,MONTH 2,JD,214785,14143.75075,493,
B,MONTH 7,JD,886604,14102.10955,358,
B,MONTH 5,JD,947410,14075.3907,303,
B,MONTH 5,JD,344451,14073.68033,437,
B,MONTH 2,JD,999586,14028.6462,1003,
B,MONTH 7,JD,190300,14024.88557,419,
B,MONTH 6,JD,111125,14015.94058,283,
B,MONTH 6,JD,428167,14009.18257,212,
B,MONTH 7,JD,577068,14000.8205,477,
B,MONTH 4,JD,385285,13993.37855,383,
B,MONTH 6,JD,938820,13992.7498,575,
B,MONTH 5,JD,758023,13977.75748,323,
B,MONTH 4,JD,500200,13975.51128,359,
B,MONTH 3,JD,155508,13972.16232,532,
B,MONTH 4,JD,487151,13969.17472,225,
B,MONTH 1,JD,980039,13961.66717,487,
B,MONTH 7,JD,862588,13948.82325,470,
B,MONTH 5,JD,272496,13938.32195,336,
B,MONTH 2,JD,573428,13932.94245,344,
B,MONTH 4,JD,752161,13919.57468,351,
B,MONTH 5,JD,647988,13918.28532,345,
B,MONTH 5,JD,141112,13913.53047,270,
B,MONTH 6,JD,147594,13912.74137,1081,
B,MONTH 6,JD,572791,13901.81097,415,
B,MONTH 7,JD,459223,13891.94312,746,
B,MONTH 7,JD,961007,13885.51595,630,
B,MONTH 4,JD,352693,13881.91163,316,
B,MONTH 1,JD,313561,13873.78675,259,
B,MONTH 7,JD,214785,13873.42712,432,
B,MONTH 7,JD,535836,13859.10187,246,
B,MONTH 1,JD,646666,13857.26098,417,
B,MONTH 2,JD,707358,13792.12322,408,
B,MONTH 7,JD,680138,13791.08665,431,
B,MONTH 6,JD,415882,13766.13577,531,
B,MONTH 2,JD,574726,13761.76692,274,
B,MONTH 7,JD,302112,13760.30582,815,
B,MONTH 7,JD,821870,13738.3324,359,
B,MONTH 4,JD,324967,13713.90785,360,
B,MONTH 4,JD,879624,13703.69887,334,
B,MONTH 2,JD,206633,13699.5503,534,
B,MONTH 5,JD,530603,13652.3049,267,
B,MONTH 4,JD,899046,13644.73002,444,
B,MONTH 6,JD,680138,13643.3097,440,
B,MONTH 2,JD,172968,13635.46195,318,
B,MONTH 5,JD,428167,13633.84897,214,
B,MONTH 5,JD,375856,13630.63157,335,
B,MONTH 3,JD,196989,13628.42017,785,
B,MONTH 1,JD,573179,13611.06988,385,
B,MONTH 4,JD,434312,13581.99982,242,
B,MONTH 4,JD,938820,13571.54412,538,
B,MONTH 1,JD,630964,13569.63585,653,
B,MONTH 4,JD,273315,13568.11698,245,
B,MONTH 1,JD,214785,13561.47595,386,
B,MONTH 1,JD,602160,13561.19478,496,
B,MONTH 2,JD,420053,13526.23762,422,
B,MONTH 7,JD,976441,13509.03258,463,
B,MONTH 3,JD,914969,13508.79107,447,
B,MONTH 6,JD,182282,13497.95883,381,
